Time,Temperature,Weight,Balance_Flow,Sample_Flow
37.72500,94.78379,7.430816,39.99994,59.99521
37.74166,94.81795,7.430642,40.00090,59.99405
37.75834,94.85137,7.430849,40.00425,60.00664
37.77500,94.88626,7.430795,39.99716,59.99922
37.79167,94.91708,7.430672,39.99712,59.99490
37.80834,94.95111,7.430666,40.00130,60.00959
37.82500,94.98504,7.430774,40.00210,59.99288
37.84167,95.01741,7.430518,39.99120,60.00652
37.85834,95.05201,7.430860,40.01076,59.99658
37.87500,95.08338,7.430804,39.99691,60.00539
37.89166,95.11766,7.430234,39.99208,59.98900
37.90833,95.14965,7.429980,40.00988,60.00024
37.92500,95.18244,7.429452,39.99784,60.00031
37.94166,95.21700,7.429112,39.99264,59.99883
37.95833,95.25141,7.429901,40.00295,59.99986
37.97500,95.28516,7.430207,40.00422,59.99030
37.99166,95.31558,7.429712,39.99870,59.99377
38.00834,95.34980,7.429680,39.99500,60.01041
38.02500,95.38031,7.429556,40.01450,59.99441
38.04167,95.41462,7.429500,39.99294,60.00385
38.05834,95.44916,7.429478,39.99810,60.00263
38.07500,95.48016,7.429538,40.00310,60.00912
38.09167,95.51388,7.429475,39.99454,60.00136
38.10834,95.54679,7.429430,40.00106,59.99740
38.12500,95.58194,7.429456,40.00265,59.99230
38.14166,95.61610,7.429548,39.99974,59.99418
38.15833,95.64866,7.429270,39.99453,59.98788
38.17500,95.68165,7.429122,40.00284,60.00374
38.19166,95.71697,7.429106,40.00292,60.00874
38.20833,95.74863,7.429053,39.98948,60.00094
38.22500,95.77926,7.429018,40.01228,60.02075
38.24166,95.81516,7.429018,40.00378,60.00613
38.25834,95.84558,7.428790,39.98964,59.98420
38.27500,95.87931,7.428844,40.00506,60.00308
38.29167,95.91387,7.428449,40.00922,59.99530
38.30834,95.94616,7.428272,39.98735,59.99643
38.32500,95.98058,7.428756,39.99646,59.98848
38.34167,96.01414,7.428474,40.00576,60.00700
38.35834,96.04950,7.428392,39.99750,59.99420
38.37500,96.08278,7.428405,39.99826,59.99011
38.39166,96.11578,7.428306,40.00576,60.00581
38.40833,96.14936,7.428379,39.99862,60.00418
38.42500,96.18209,7.428293,39.99594,59.99534
38.44166,96.21691,7.428299,40.00306,60.01188
38.45833,96.25051,7.427618,39.99791,60.00025
38.47500,96.28461,7.427572,39.99917,59.98992
38.49166,96.31803,7.427682,39.99730,60.00016
38.50834,96.35132,7.427407,40.01044,59.99710
38.52500,96.38176,7.427313,39.98963,60.00301
38.54167,96.41455,7.427045,40.01176,60.00620
38.55834,96.44913,7.427040,39.99672,60.00171
38.57500,96.48328,7.427199,39.99502,60.01129
38.59167,96.51820,7.427222,40.00072,60.00150
38.60834,96.55101,7.426920,40.00058,60.00537
38.62500,96.58397,7.427337,40.00336,59.99363
38.64166,96.61530,7.427441,39.99668,59.99529
38.65833,96.64999,7.427559,40.00737,60.00160
38.67500,96.68491,7.427475,39.99183,59.98406
38.69166,96.71861,7.428064,39.99025,59.99640
38.70833,96.75109,7.428153,40.01246,60.00198
38.72500,96.78680,7.428048,40.00414,60.00518
38.74166,96.82079,7.427447,39.98944,59.99794
38.75834,96.85359,7.427025,40.01208,60.01455
38.77500,96.88694,7.426626,39.99802,60.00550
38.79167,96.92024,7.426355,40.00199,59.99824
38.80834,96.95489,7.426202,39.99636,60.00328
38.82500,96.98811,7.425886,39.99415,60.00300
38.84167,97.02231,7.426114,40.00133,59.99132
38.85834,97.05451,7.426348,39.99859,60.00356
38.87500,97.08799,7.426014,40.00872,59.99770
38.89166,97.12059,7.425584,39.99130,60.00374
38.90833,97.15535,7.425420,39.99762,60.00391
38.92500,97.18738,7.425515,40.00674,59.99109
38.94166,97.22138,7.425506,40.00002,60.00351
38.95833,97.25142,7.425611,40.00530,59.99928
38.97500,97.28394,7.425182,39.99707,60.00688
38.99166,97.31621,7.425212,39.99509,59.98145
39.00834,97.35072,7.425222,39.99712,60.00035
39.02500,97.38245,7.425444,40.00372,59.99421
39.04167,97.41603,7.425595,39.99168,60.00434
39.05834,97.44850,7.425240,39.99750,59.98508
39.07500,97.48166,7.425259,40.01289,60.00459
39.09167,97.51731,7.425181,39.99566,60.00518
39.10834,97.54761,7.425416,39.99958,60.00110
39.12500,97.58153,7.425100,40.00116,60.00004
39.14166,97.61600,7.424982,39.99639,60.00706
39.15833,97.65012,7.424729,39.99737,59.98890
39.17500,97.68397,7.424959,40.01290,60.01588
39.19166,97.71493,7.424985,40.00262,59.99972
39.20833,97.74956,7.424689,39.99548,59.99532
39.22500,97.78249,7.424537,39.99247,60.00655
39.24166,97.81548,7.424088,40.01295,59.99485
39.25834,97.84848,7.424050,39.99126,60.00792
39.27500,97.88124,7.424116,39.99619,59.99635
39.29167,97.91418,7.424218,40.00412,60.00043
39.30834,97.94996,7.424288,40.00491,60.00608
39.32500,97.98082,7.424268,39.99123,59.99292
39.34167,98.01606,7.424181,40.00894,60.01672
39.35834,98.05178,7.424014,39.99888,59.98292
39.37500,98.08392,7.424149,39.99368,60.00142
39.39166,98.11595,7.423682,40.00552,60.00110
39.40833,98.14929,7.423488,39.99556,60.00322
39.42500,98.17961,7.423596,39.99994,59.98766
39.44166,98.21549,7.423730,39.99874,60.00717
39.45833,98.24699,7.423458,40.00663,59.99472
39.47500,98.27951,7.423032,39.99632,59.99356
39.49166,98.31509,7.423018,39.99410,60.00760
39.50834,98.34528,7.423099,40.00486,60.00132
39.52500,98.37838,7.423142,39.99602,59.98311
39.54167,98.41206,7.423130,40.00424,60.00926
39.55834,98.44532,7.422859,40.00166,60.00288
39.57500,98.48000,7.422980,40.00016,60.00024
39.59167,98.51342,7.423032,39.99284,59.99792
39.60834,98.54655,7.422574,40.00441,60.00620
39.62500,98.58082,7.422515,40.00119,59.99932
39.64166,98.61100,7.422412,39.99728,59.99356
39.65833,98.64426,7.422293,39.99434,60.00618
39.67500,98.68038,7.422504,40.01036,59.99355
39.69166,98.71076,7.422405,39.99358,59.99359
39.70833,98.74481,7.422134,40.00374,60.01074
39.72500,98.77851,7.422178,40.00235,59.99238
39.74166,98.81069,7.421984,39.99192,60.00074
39.75834,98.84576,7.421924,40.00557,59.99582
39.77500,98.87734,7.421600,40.00324,60.00918
39.79167,98.91165,7.421604,39.99137,59.99880
39.80834,98.94376,7.421429,40.01094,60.00533
39.82500,98.97704,7.421390,40.00370,60.01387
39.84167,99.01069,7.421378,39.99470,59.99688
39.85834,99.04397,7.421292,39.99984,59.99338
39.87500,99.07755,7.421215,39.99704,59.99130
39.89166,99.11140,7.421265,39.99684,59.99695
39.90833,99.14258,7.421141,39.99689,59.99802
39.92500,99.17444,7.420989,40.01117,60.00263
39.94166,99.20905,7.421108,39.99570,60.01320
39.95833,99.24206,7.421144,40.00016,60.00062
39.97500,99.27600,7.420935,40.00360,60.00196
39.99166,99.30855,7.420530,39.99784,59.98994
40.00834,99.34088,7.420356,39.99301,59.99366
40.02500,99.37455,7.420152,40.00253,59.99370
40.04167,99.40697,7.420257,40.00374,60.01257
40.05834,99.44076,7.420772,39.99204,60.00271
40.07500,99.47555,7.420982,39.99786,60.00838
40.09167,99.50926,7.420772,40.01576,59.99782
40.10834,99.54402,7.420882,39.99139,59.99493
40.12500,99.57847,7.420750,39.99788,59.99824
40.14166,99.61061,7.420562,40.00540,59.99220
40.15833,99.64436,7.420356,39.99632,59.99368
40.17500,99.67676,7.419907,39.99722,59.99720
40.19166,99.70769,7.419450,40.00742,59.99908
40.20833,99.74220,7.419292,39.99824,60.00926
40.22500,99.77593,7.419238,39.98604,60.00156
40.24166,99.80864,7.419655,40.01658,60.00024
40.25834,99.84301,7.420175,39.99810,60.00305
40.27500,99.87603,7.420181,39.99382,60.00030
40.29167,99.91105,7.419661,40.00294,59.99980
40.30834,99.94491,7.419684,40.00725,59.99814
40.32500,99.97816,7.419187,39.98867,59.99950
40.34167,100.0118,7.419174,40.00138,59.99524
40.35834,100.0434,7.419180,40.00286,59.99819
40.37500,100.0767,7.418980,39.99350,59.99844
40.39166,100.1080,7.418991,40.00195,60.00176
40.40833,100.1432,7.418985,40.00964,59.99670
40.42500,100.1769,7.418658,39.99019,59.99955
40.44166,100.2092,7.418594,39.99754,59.99970
40.45833,100.2425,7.418708,40.01142,60.00098
40.47500,100.2761,7.418520,39.99172,59.99944
40.49166,100.3092,7.418694,40.00018,60.00628
40.50834,100.3396,7.418428,39.99722,60.00435
40.52500,100.3759,7.418410,40.01157,59.99210
40.54167,100.4085,7.418574,39.99106,59.99664
40.55834,100.4412,7.418432,40.00440,60.00352
40.57500,100.4745,7.418101,39.99569,59.99979
40.59167,100.5089,7.418018,39.99617,60.00410
40.60834,100.5398,7.417996,40.00628,59.99649
40.62500,100.5731,7.417810,40.00188,60.00644
40.64166,100.6077,7.417895,39.99542,59.99072
40.65833,100.6418,7.417732,40.00362,60.00552
40.67500,100.6739,7.417566,40.00550,59.99852
40.69166,100.7080,7.417392,40.00315,60.00190
40.70833,100.7391,7.417201,39.98847,59.99974
40.72500,100.7734,7.416955,40.00483,60.01008
40.74166,100.8050,7.417081,40.00209,59.98357
40.75834,100.8423,7.417140,39.98627,60.00586
40.77500,100.8757,7.416626,40.00787,59.99512
40.79167,100.9075,7.416910,40.00485,59.99998
40.80834,100.9403,7.416718,40.00314,59.99941
40.82500,100.9717,7.416416,39.99336,60.00535
40.84167,101.0054,7.416444,40.00530,60.00262
40.85834,101.0383,7.416345,39.99672,60.00778
40.87500,101.0707,7.416366,39.99410,59.99450
40.89166,101.1064,7.416430,40.00454,59.99734
40.90833,101.1384,7.416521,39.98891,59.99493
40.92500,101.1727,7.416470,40.01504,59.99916
40.94166,101.2033,7.416289,39.99650,59.99922
40.95833,101.2378,7.415972,39.99338,60.00639
40.97500,101.2709,7.416065,40.00664,59.99902
40.99166,101.3047,7.415919,40.00053,60.01302
41.00834,101.3387,7.416184,39.99476,59.99281
41.02500,101.3727,7.415897,40.01008,60.00668
41.04167,101.4059,7.415814,39.99692,60.00098
41.05834,101.4396,7.416016,40.00015,60.00626
41.07500,101.4727,7.415625,40.00528,59.99500
41.09167,101.5046,7.415500,39.99791,60.00180
41.10834,101.5390,7.415547,39.98996,59.98734
41.12500,101.5731,7.415161,40.00592,59.99421
41.14166,101.6060,7.415126,39.99970,60.00306
41.15833,101.6407,7.415049,40.00358,59.99149
41.17500,101.6736,7.414895,39.98706,60.00756
41.19166,101.7059,7.415378,40.00989,59.99433
41.20833,101.7405,7.415671,40.00162,60.00278
41.22500,101.7747,7.415610,39.99664,60.00451
41.24166,101.8078,7.415234,40.00697,60.00516
41.25834,101.8402,7.414884,39.98855,59.99205
41.27500,101.8730,7.414484,39.99748,60.00252
41.29167,101.9056,7.414078,40.00786,60.00755
41.30834,101.9397,7.413735,40.00262,60.00316
41.32500,101.9722,7.414012,39.99996,59.98768
41.34167,102.0051,7.414631,39.99578,60.01260
41.35834,102.0408,7.415180,40.00612,59.99252
41.37500,102.0746,7.415128,39.99186,60.01428
41.39166,102.1084,7.414726,40.01003,59.98950
41.40833,102.1423,7.414234,39.99462,60.00344
41.42500,102.1758,7.414125,39.99863,60.00396
41.44166,102.2084,7.413850,39.99475,60.00668
41.45833,102.2413,7.413474,40.00796,59.99342
41.47500,102.2755,7.413140,40.00286,59.99825
41.49166,102.3085,7.412988,39.99875,60.00278
41.50834,102.3412,7.413006,40.00282,59.99907
41.52500,102.3742,7.413126,39.99228,60.00140
41.54167,102.4077,7.412781,40.00008,59.99478
41.55834,102.4396,7.412300,40.00638,59.99862
41.57500,102.4712,7.412170,39.99500,60.00637
41.59167,102.5053,7.412231,39.99919,59.99412
41.60834,102.5399,7.412561,40.00250,59.99887
41.62500,102.5731,7.412896,40.00003,60.00506
41.64166,102.6052,7.413100,40.00261,59.99800
41.65833,102.6397,7.412766,39.99709,60.00642
41.67500,102.6730,7.412462,40.00714,59.99370
41.69166,102.7058,7.412187,39.98756,59.99426
41.70833,102.7387,7.411860,39.99789,60.00276
41.72500,102.7698,7.412102,40.01210,59.99926
41.74166,102.8036,7.412120,39.99038,60.00380
41.75834,102.8395,7.412049,39.99665,59.99640
41.77500,102.8713,7.411944,40.00558,59.99836
41.79167,102.9022,7.411300,40.00435,60.00105
41.80834,102.9360,7.410859,39.99803,59.99168
41.82500,102.9692,7.411011,39.99450,60.00953
41.84167,103.0028,7.411707,40.00056,59.98885
41.85834,103.0370,7.412261,40.00114,59.99810
41.87500,103.0694,7.412406,40.00841,59.99970
41.89166,103.1065,7.412106,39.99360,60.00202
41.90833,103.1377,7.411816,39.99300,59.99346
41.92500,103.1704,7.411611,40.00425,60.00451
41.94166,103.2037,7.411040,39.99890,60.00495
41.95833,103.2363,7.410363,40.00217,59.98750
41.97500,103.2707,7.410520,39.99889,60.01536
41.99166,103.3049,7.410682,40.00918,60.00210
42.00834,103.3370,7.410690,39.99560,60.00844
42.02500,103.3705,7.410566,40.00296,59.99842
42.04167,103.4046,7.411008,40.00318,60.00200
42.05834,103.4399,7.410860,39.99561,59.99634
42.07500,103.4724,7.410574,40.00004,59.99500
42.09167,103.5046,7.410410,40.00116,60.01420
42.10834,103.5370,7.410170,40.00418,59.98980
42.12500,103.5733,7.410118,39.99150,59.99944
42.14166,103.6058,7.410516,39.99846,60.00793
42.15833,103.6398,7.410560,40.00932,59.99707
42.17500,103.6744,7.410541,39.99130,60.00502
42.19166,103.7062,7.409934,40.00375,59.99171
42.20833,103.7394,7.409496,39.99355,60.00206
42.22500,103.7731,7.409692,40.00025,59.99728
42.24166,103.8075,7.409522,39.99754,59.99494
42.25834,103.8396,7.409341,40.00994,59.99674
42.27500,103.8725,7.409403,39.99475,59.99632
42.29167,103.9054,7.409184,39.99102,60.00092
42.30834,103.9391,7.409344,40.02066,59.99559
42.32500,103.9715,7.409162,39.98609,59.99813
42.34167,104.0056,7.409085,39.99307,59.99682
42.35834,104.0362,7.408897,40.01003,60.01156
42.37500,104.0683,7.408411,40.00374,60.00331
42.39166,104.1024,7.408215,39.98874,60.01236
42.40833,104.1347,7.408246,40.01580,59.99324
42.42500,104.1680,7.408332,39.99384,60.00894
42.44166,104.2023,7.408310,39.99956,59.99957
42.45833,104.2392,7.409344,39.99804,59.99586
42.47500,104.2720,7.409798,40.00547,59.99990
42.49166,104.3071,7.409134,39.99444,59.99576
42.50834,104.3424,7.408520,40.00610,60.00331
42.52500,104.3742,7.408366,40.00395,59.99403
42.54167,104.4086,7.407862,39.99110,60.00801
42.55834,104.4418,7.407784,39.99754,59.99620
42.57500,104.4760,7.407895,40.01092,60.00668
42.59167,104.5076,7.407499,39.99116,59.99094
42.60834,104.5417,7.407089,39.99100,60.00713
42.62500,104.5744,7.407178,40.01305,60.00758
42.64166,104.6088,7.407222,40.00288,59.98702
42.65833,104.6420,7.407670,39.98681,59.99961
42.67500,104.6779,7.407289,40.00948,60.00284
42.69166,104.7072,7.407006,40.00296,59.99350
42.70833,104.7414,7.406976,39.99083,60.00837
42.72500,104.7742,7.406878,40.00292,59.99440
42.74166,104.8087,7.406554,39.99994,60.00184
42.75834,104.8406,7.406485,39.99808,59.99379
42.77500,104.8764,7.406655,40.00122,60.00770
42.79167,104.9094,7.406426,40.00208,59.99860
42.80834,104.9398,7.406754,39.99889,59.99747
42.82500,104.9749,7.406999,39.99564,59.99226
42.84167,105.0071,7.406950,40.01238,60.01940
42.85834,105.0427,7.406594,39.98941,59.99035
42.87500,105.0746,7.405944,40.00328,60.00515
42.89166,105.1075,7.405445,39.99896,59.99736
42.90833,105.1414,7.405438,39.99700,59.99718
42.92500,105.1754,7.405937,40.00264,60.00310
42.94166,105.2082,7.406199,40.00356,60.00464
42.95833,105.2398,7.406326,39.99803,59.99801
42.97500,105.2715,7.405934,39.98826,59.99672
42.99166,105.3067,7.405620,40.01269,60.00356
43.00834,105.3402,7.405130,40.00510,59.99532
43.02500,105.3741,7.405130,39.99716,59.99120
43.04167,105.4065,7.405381,39.99855,60.00469
43.05834,105.4390,7.404968,40.00302,59.99887
43.07500,105.4744,7.404819,39.99039,59.98350
43.09167,105.5085,7.404500,39.99842,60.01055
43.10834,105.5395,7.404124,40.00656,59.99036
43.12500,105.5714,7.403634,39.99090,60.00452
43.14166,105.6044,7.403570,40.00378,59.99550
43.15833,105.6361,7.403626,40.00832,60.00780
43.17500,105.6706,7.403472,39.99974,59.99310
43.19166,105.7019,7.403649,39.98561,60.00945
43.20833,105.7352,7.404403,40.01150,59.99470
43.22500,105.7695,7.404915,39.99774,59.99657
43.24166,105.8037,7.405518,39.99348,59.99531
43.25834,105.8371,7.404609,40.00782,60.00598
43.27500,105.8689,7.404126,39.99884,60.00488
43.29167,105.9047,7.404540,39.99619,59.99916
43.30834,105.9374,7.404306,40.01031,60.00281
43.32500,105.9712,7.403700,39.99002,59.99651
43.34167,106.0026,7.403306,39.99770,59.99944
43.35834,106.0384,7.403210,40.00482,59.99645
43.37500,106.0710,7.403043,40.00760,59.99915
43.39166,106.1029,7.403238,39.98961,60.01641
43.40833,106.1382,7.403411,40.01370,60.00111
43.42500,106.1716,7.402990,39.99594,60.00664
43.44166,106.2018,7.402705,39.98959,59.99563
43.45833,106.2368,7.402459,40.00039,60.00055
43.47500,106.2691,7.402500,40.01080,59.98270
43.49166,106.3012,7.402405,39.99132,60.00239
43.50834,106.3364,7.402110,40.00132,59.99158
43.52500,106.3705,7.401942,40.00212,60.01044
43.54167,106.4037,7.402150,39.99441,59.99602
43.55834,106.4369,7.402086,40.00154,60.00581
43.57500,106.4710,7.402106,40.00698,60.00290
43.59167,106.5042,7.401798,39.99397,59.99906
43.60834,106.5371,7.401469,39.99737,60.01948
43.62500,106.5698,7.401830,40.00836,59.98412
43.64166,106.6030,7.401620,39.99756,60.00391
43.65833,106.6378,7.401201,39.98916,60.00746
43.67500,106.6719,7.401251,40.01669,59.99594
43.69166,106.7052,7.401345,39.99488,60.00072
43.70833,106.7386,7.401406,39.99890,60.00019
43.72500,106.7723,7.401250,40.00758,60.00562
43.74166,106.8044,7.400754,40.00180,59.99360
43.75834,106.8382,7.400498,39.98775,60.00170
43.77500,106.8702,7.400937,40.00453,59.99826
43.79167,106.9040,7.400930,39.99656,60.00251
43.80834,106.9377,7.401016,40.00230,60.01420
43.82500,106.9730,7.400968,40.00083,59.98340
43.84167,107.0078,7.401054,40.00011,60.00336
43.85834,107.0418,7.400336,39.99915,59.99476
43.87500,107.0716,7.400144,39.99928,59.99068
43.89166,107.1043,7.399788,40.00481,60.00490
43.90833,107.1376,7.399490,39.99836,60.00244
43.92500,107.1709,7.399756,39.99221,59.99204
43.94166,107.2053,7.399976,40.01040,59.99955
43.95833,107.2386,7.400157,39.99200,60.00220
43.97500,107.2736,7.400138,39.99935,59.99658
43.99166,107.3069,7.399756,40.00274,60.00744
44.00834,107.3409,7.399497,40.00300,59.99295
44.02500,107.3751,7.399490,39.98938,60.00094
44.04167,107.4076,7.399366,40.01019,59.99914
44.05834,107.4407,7.398920,39.99669,60.01765
44.07500,107.4737,7.398630,40.00817,59.98863
44.09167,107.5053,7.398510,39.99360,60.00206
44.10834,107.5388,7.398520,40.00086,59.99560
44.12500,107.5745,7.398488,39.99772,60.01042
44.14166,107.6060,7.398506,39.99606,59.99990
44.15833,107.6394,7.398296,40.00941,59.99648
44.17500,107.6744,7.398416,39.99392,60.00526
44.19166,107.7066,7.398444,40.00481,59.99346
44.20833,107.7410,7.398634,40.00074,60.00859
44.22500,107.7748,7.398711,40.00468,59.99907
44.24166,107.8098,7.398355,39.98847,59.99441
44.25834,107.8415,7.397922,40.00275,60.00358
44.27500,107.8768,7.398022,40.00296,60.00534
44.29167,107.9079,7.397794,39.98720,59.99390
44.30834,107.9410,7.397781,40.01058,59.99640
44.32500,107.9782,7.397906,39.99775,60.00317
44.34167,108.0088,7.397348,39.99652,59.99420
44.35834,108.0431,7.396981,40.00535,60.00210
44.37500,108.0774,7.397161,40.00584,60.00094
44.39166,108.1127,7.397338,39.98598,59.99137
44.40833,108.1432,7.397187,40.00639,59.98535
44.42500,108.1788,7.397139,40.00166,60.01322
44.44166,108.2106,7.396894,39.99452,59.97822
44.45833,108.2434,7.396976,40.00356,60.00546
44.47500,108.2779,7.396960,40.00124,60.01550
44.49166,108.3122,7.396826,40.00262,59.99861
44.50834,108.3468,7.396619,39.99280,60.02000
44.52500,108.3788,7.396574,40.00612,59.99714
44.54167,108.4127,7.396538,40.00635,60.00096
44.55834,108.4475,7.396582,39.98738,59.99443
44.57500,108.4798,7.396829,40.00598,59.99385
44.59167,108.5130,7.396509,40.00246,59.99452
44.60834,108.5466,7.395649,39.99130,59.99482
44.62500,108.5783,7.395262,40.00352,60.00069
44.64166,108.6121,7.395132,39.99888,59.99152
44.65833,108.6454,7.395126,39.99519,60.00560
44.67500,108.6787,7.395030,40.00006,59.99763
44.69166,108.7129,7.395172,40.00781,60.00508
44.70833,108.7450,7.395368,39.99710,59.99510
44.72500,108.7792,7.395574,39.99569,60.00468
44.74166,108.8106,7.395474,40.00886,59.99636
44.75834,108.8452,7.395386,39.99519,59.99840
44.77500,108.8796,7.395386,39.99032,60.00550
44.79167,108.9128,7.395256,40.02118,59.99773
44.80834,108.9442,7.394966,39.98341,60.00578
44.82500,108.9783,7.394841,40.00214,59.98676
44.84167,109.0121,7.394578,40.01082,60.02242
44.85834,109.0447,7.394266,39.99818,60.00297
44.87500,109.0781,7.394394,39.99199,60.00516
44.89166,109.1140,7.394241,40.00229,59.99984
44.90833,109.1476,7.394111,40.00718,59.99172
44.92500,109.1796,7.393697,39.99206,60.00504
44.94166,109.2135,7.393726,40.00775,59.98484
44.95833,109.2453,7.393678,39.99553,59.99602
44.97500,109.2764,7.393762,39.99570,59.98919
44.99166,109.3128,7.393574,39.99776,60.01726
45.00834,109.3422,7.393462,40.00684,59.99316
45.02500,109.3769,7.393200,39.99860,60.00391
45.04167,109.4102,7.393188,39.99808,60.00046
45.05834,109.4466,7.392898,40.00816,60.01093
45.07500,109.4794,7.392626,39.99267,60.00289
